timestamp_utc,timestamp,machine_name,machine_output
2023-11-05 06:48:00+00:00,2023-11-05 01:48:00-05:00,Machine_C,100.71
2023-11-05 06:48:00+00:00,2023-11-05 01:48:00-05:00,Machine_A,102.13
2023-11-05 06:48:00+00:00,2023-11-05 01:48:00-05:00,Machine_B,95.27
2023-11-05 06:49:00+00:00,2023-11-05 01:49:00-05:00,Machine_B,95.31
2023-11-05 06:49:00+00:00,2023-11-05 01:49:00-05:00,Machine_A,97.06
2023-11-05 06:49:00+00:00,2023-11-05 01:49:00-05:00,Machine_C,96.78
2023-11-05 06:50:00+00:00,2023-11-05 01:50:00-05:00,Machine_B,99.59
2023-11-05 06:50:00+00:00,2023-11-05 01:50:00-05:00,Machine_A,99.55
2023-11-05 06:50:00+00:00,2023-11-05 01:50:00-05:00,Machine_C,95.03
2023-11-05 06:51:00+00:00,2023-11-05 01:51:00-05:00,Machine_B,96.63
2023-11-05 06:51:00+00:00,2023-11-05 01:51:00-05:00,Machine_A,96.41
2023-11-05 06:51:00+00:00,2023-11-05 01:51:00-05:00,Machine_C,95.68
2023-11-05 06:52:00+00:00,2023-11-05 01:52:00-05:00,Machine_C,101.05
2023-11-05 06:52:00+00:00,2023-11-05 01:52:00-05:00,Machine_A,104.67
2023-11-05 06:52:00+00:00,2023-11-05 01:52:00-05:00,Machine_B,103.61
2023-11-05 06:53:00+00:00,2023-11-05 01:53:00-05:00,Machine_C,95.53
2023-11-05 06:53:00+00:00,2023-11-05 01:53:00-05:00,Machine_A,98.39
2023-11-05 06:53:00+00:00,2023-11-05 01:53:00-05:00,Machine_B,101.66
2023-11-05 06:54:00+00:00,2023-11-05 01:54:00-05:00,Machine_C,102.59
2023-11-05 06:54:00+00:00,2023-11-05 01:54:00-05:00,Machine_A,97.09
2023-11-05 06:54:00+00:00,2023-11-05 01:54:00-05:00,Machine_B,96.81
2023-11-05 06:55:00+00:00,2023-11-05 01:55:00-05:00,Machine_B,104.11
2023-11-05 06:55:00+00:00,2023-11-05 01:55:00-05:00,Machine_C,104.79
2023-11-05 06:55:00+00:00,2023-11-05 01:55:00-05:00,Machine_A,102.44
2023-11-05 06:56:00+00:00,2023-11-05 01:56:00-05:00,Machine_A,104.38
2023-11-05 06:56:00+00:00,2023-11-05 01:56:00-05:00,Machine_B,103.74
2023-11-05 06:56:00+00:00,2023-11-05 01:56:00-05:00,Machine_C,103.7
2023-11-05 06:57:00+00:00,2023-11-05 01:57:00-05:00,Machine_B,97.37
2023-11-05 06:57:00+00:00,2023-11-05 01:57:00-05:00,Machine_A,96.97
2023-11-05 06:57:00+00:00,2023-11-05 01:57:00-05:00,Machine_C,96.79
2023-11-05 06:58:00+00:00,2023-11-05 01:58:00-05:00,Machine_B,95.5
2023-11-05 06:58:00+00:00,2023-11-05 01:58:00-05:00,Machine_C,102.9
2023-11-05 06:58:00+00:00,2023-11-05 01:58:00-05:00,Machine_A,101.82
2023-11-05 06:59:00+00:00,2023-11-05 01:59:00-05:00,Machine_B,100.04
2023-11-05 06:59:00+00:00,2023-11-05 01:59:00-05:00,Machine_A,104.81
2023-11-05 06:59:00+00:00,2023-11-05 01:59:00-05:00,Machine_C,97.56
2023-11-05 07:00:00+00:00,2023-11-05 02:00:00-05:00,Machine_B,100.48
2023-11-05 07:00:00+00:00,2023-11-05 02:00:00-05:00,Machine_C,104.46
2023-11-05 07:00:00+00:00,2023-11-05 02:00:00-05:00,Machine_C,97.99
2023-11-05 07:00:00+00:00,2023-11-05 02:00:00-05:00,Machine_A,103.06
2023-11-05 07:00:00+00:00,2023-11-05 02:00:00-05:00,Machine_B,102.93
2023-11-05 07:00:00+00:00,2023-11-05 02:00:00-05:00,Machine_A,96.77
2023-11-05 07:01:00+00:00,2023-11-05 02:01:00-05:00,Machine_C,100.32
2023-11-05 07:01:00+00:00,2023-11-05 02:01:00-05:00,Machine_B,104.56
2023-11-05 07:01:00+00:00,2023-11-05 02:01:00-05:00,Machine_A,102.66
2023-11-05 07:01:00+00:00,2023-11-05 02:01:00-05:00,Machine_B,98.77
2023-11-05 07:01:00+00:00,2023-11-05 02:01:00-05:00,Machine_A,102.22
2023-11-05 07:01:00+00:00,2023-11-05 02:01:00-05:00,Machine_C,97.4
2023-11-05 07:02:00+00:00,2023-11-05 02:02:00-05:00,Machine_B,99.93
2023-11-05 07:02:00+00:00,2023-11-05 02:02:00-05:00,Machine_A,96.62
2023-11-05 07:02:00+00:00,2023-11-05 02:02:00-05:00,Machine_B,101.29
2023-11-05 07:02:00+00:00,2023-11-05 02:02:00-05:00,Machine_C,95.06
2023-11-05 07:02:00+00:00,2023-11-05 02:02:00-05:00,Machine_C,100.47
2023-11-05 07:02:00+00:00,2023-11-05 02:02:00-05:00,Machine_A,103.06
2023-11-05 07:03:00+00:00,2023-11-05 02:03:00-05:00,Machine_C,102.34
2023-11-05 07:03:00+00:00,2023-11-05 02:03:00-05:00,Machine_C,103.02
2023-11-05 07:03:00+00:00,2023-11-05 02:03:00-05:00,Machine_A,99.49
2023-11-05 07:03:00+00:00,2023-11-05 02:03:00-05:00,Machine_A,100.83
2023-11-05 07:03:00+00:00,2023-11-05 02:03:00-05:00,Machine_B,103.52
2023-11-05 07:03:00+00:00,2023-11-05 02:03:00-05:00,Machine_B,96.29
2023-11-05 07:04:00+00:00,2023-11-05 02:04:00-05:00,Machine_A,98.26
2023-11-05 07:04:00+00:00,2023-11-05 02:04:00-05:00,Machine_C,100.02
2023-11-05 07:04:00+00:00,2023-11-05 02:04:00-05:00,Machine_A,95.39
2023-11-05 07:04:00+00:00,2023-11-05 02:04:00-05:00,Machine_B,96.63
2023-11-05 07:04:00+00:00,2023-11-05 02:04:00-05:00,Machine_B,101.49
2023-11-05 07:04:00+00:00,2023-11-05 02:04:00-05:00,Machine_C,98.24
2023-11-05 07:05:00+00:00,2023-11-05 02:05:00-05:00,Machine_B,100.26
2023-11-05 07:05:00+00:00,2023-11-05 02:05:00-05:00,Machine_C,103.82
2023-11-05 07:05:00+00:00,2023-11-05 02:05:00-05:00,Machine_A,98.62
2023-11-05 07:05:00+00:00,2023-11-05 02:05:00-05:00,Machine_A,95.06
2023-11-05 07:05:00+00:00,2023-11-05 02:05:00-05:00,Machine_B,99.46
2023-11-05 07:05:00+00:00,2023-11-05 02:05:00-05:00,Machine_C,100.08
2023-11-05 07:06:00+00:00,2023-11-05 02:06:00-05:00,Machine_A,97.67
2023-11-05 07:06:00+00:00,2023-11-05 02:06:00-05:00,Machine_B,103.27
2023-11-05 07:06:00+00:00,2023-11-05 02:06:00-05:00,Machine_B,95.02
2023-11-05 07:06:00+00:00,2023-11-05 02:06:00-05:00,Machine_A,102.89
2023-11-05 07:06:00+00:00,2023-11-05 02:06:00-05:00,Machine_C,99.34
2023-11-05 07:06:00+00:00,2023-11-05 02:06:00-05:00,Machine_C,98.1
2023-11-05 07:07:00+00:00,2023-11-05 02:07:00-05:00,Machine_C,95.01
2023-11-05 07:07:00+00:00,2023-11-05 02:07:00-05:00,Machine_C,99.51
2023-11-05 07:07:00+00:00,2023-11-05 02:07:00-05:00,Machine_A,102.0
2023-11-05 07:07:00+00:00,2023-11-05 02:07:00-05:00,Machine_B,98.61
2023-11-05 07:07:00+00:00,2023-11-05 02:07:00-05:00,Machine_B,99.5
2023-11-05 07:07:00+00:00,2023-11-05 02:07:00-05:00,Machine_A,104.35
2023-11-05 07:08:00+00:00,2023-11-05 02:08:00-05:00,Machine_C,95.55
2023-11-05 07:08:00+00:00,2023-11-05 02:08:00-05:00,Machine_C,100.65
2023-11-05 07:08:00+00:00,2023-11-05 02:08:00-05:00,Machine_B,96.89
2023-11-05 07:08:00+00:00,2023-11-05 02:08:00-05:00,Machine_B,102.91
2023-11-05 07:08:00+00:00,2023-11-05 02:08:00-05:00,Machine_A,99.28
2023-11-05 07:08:00+00:00,2023-11-05 02:08:00-05:00,Machine_A,102.94
2023-11-05 07:09:00+00:00,2023-11-05 02:09:00-05:00,Machine_A,95.28
2023-11-05 07:09:00+00:00,2023-11-05 02:09:00-05:00,Machine_A,95.52
2023-11-05 07:09:00+00:00,2023-11-05 02:09:00-05:00,Machine_C,97.15
2023-11-05 07:09:00+00:00,2023-11-05 02:09:00-05:00,Machine_B,102.31
2023-11-05 07:09:00+00:00,2023-11-05 02:09:00-05:00,Machine_B,100.23
2023-11-05 07:09:00+00:00,2023-11-05 02:09:00-05:00,Machine_C,104.37
2023-11-05 07:10:00+00:00,2023-11-05 02:10:00-05:00,Machine_C,103.87
2023-11-05 07:10:00+00:00,2023-11-05 02:10:00-05:00,Machine_B,99.82
2023-11-05 07:10:00+00:00,2023-11-05 02:10:00-05:00,Machine_B,95.25
2023-11-05 07:10:00+00:00,2023-11-05 02:10:00-05:00,Machine_A,104.57
2023-11-05 07:10:00+00:00,2023-11-05 02:10:00-05:00,Machine_A,101.83
2023-11-05 07:10:00+00:00,2023-11-05 02:10:00-05:00,Machine_C,96.99
2023-11-05 07:11:00+00:00,2023-11-05 02:11:00-05:00,Machine_A,103.27
2023-11-05 07:11:00+00:00,2023-11-05 02:11:00-05:00,Machine_C,95.53
2023-11-05 07:11:00+00:00,2023-11-05 02:11:00-05:00,Machine_C,97.18
2023-11-05 07:11:00+00:00,2023-11-05 02:11:00-05:00,Machine_A,95.62
2023-11-05 07:11:00+00:00,2023-11-05 02:11:00-05:00,Machine_B,96.91
2023-11-05 07:11:00+00:00,2023-11-05 02:11:00-05:00,Machine_B,103.17
2023-11-05 07:12:00+00:00,2023-11-05 02:12:00-05:00,Machine_B,98.37
2023-11-05 07:12:00+00:00,2023-11-05 02:12:00-05:00,Machine_A,97.79
2023-11-05 07:12:00+00:00,2023-11-05 02:12:00-05:00,Machine_C,103.06
2023-11-05 07:12:00+00:00,2023-11-05 02:12:00-05:00,Machine_C,96.26
2023-11-05 07:12:00+00:00,2023-11-05 02:12:00-05:00,Machine_B,95.73
2023-11-05 07:12:00+00:00,2023-11-05 02:12:00-05:00,Machine_A,97.74
2023-11-05 07:13:00+00:00,2023-11-05 02:13:00-05:00,Machine_C,103.94
2023-11-05 07:13:00+00:00,2023-11-05 02:13:00-05:00,Machine_C,97.3
2023-11-05 07:13:00+00:00,2023-11-05 02:13:00-05:00,Machine_B,102.39
2023-11-05 07:13:00+00:00,2023-11-05 02:13:00-05:00,Machine_A,97.18
2023-11-05 07:13:00+00:00,2023-11-05 02:13:00-05:00,Machine_A,99.52
2023-11-05 07:13:00+00:00,2023-11-05 02:13:00-05:00,Machine_B,104.56
2023-11-05 07:14:00+00:00,2023-11-05 02:14:00-05:00,Machine_B,96.26
2023-11-05 07:14:00+00:00,2023-11-05 02:14:00-05:00,Machine_B,101.37
2023-11-05 07:14:00+00:00,2023-11-05 02:14:00-05:00,Machine_C,104.68
2023-11-05 07:14:00+00:00,2023-11-05 02:14:00-05:00,Machine_C,104.54
2023-11-05 07:14:00+00:00,2023-11-05 02:14:00-05:00,Machine_A,103.03
2023-11-05 07:14:00+00:00,2023-11-05 02:14:00-05:00,Machine_A,97.65
2023-11-05 07:15:00+00:00,2023-11-05 02:15:00-05:00,Machine_C,98.18
2023-11-05 07:15:00+00:00,2023-11-05 02:15:00-05:00,Machine_C,95.8
2023-11-05 07:15:00+00:00,2023-11-05 02:15:00-05:00,Machine_B,102.83
2023-11-05 07:15:00+00:00,2023-11-05 02:15:00-05:00,Machine_B,101.97
2023-11-05 07:15:00+00:00,2023-11-05 02:15:00-05:00,Machine_A,95.54
2023-11-05 07:15:00+00:00,2023-11-05 02:15:00-05:00,Machine_A,101.75
2023-11-05 07:16:00+00:00,2023-11-05 02:16:00-05:00,Machine_A,95.75
2023-11-05 07:16:00+00:00,2023-11-05 02:16:00-05:00,Machine_C,104.99
2023-11-05 07:16:00+00:00,2023-11-05 02:16:00-05:00,Machine_C,104.77
2023-11-05 07:16:00+00:00,2023-11-05 02:16:00-05:00,Machine_B,97.65
2023-11-05 07:16:00+00:00,2023-11-05 02:16:00-05:00,Machine_B,95.99
2023-11-05 07:16:00+00:00,2023-11-05 02:16:00-05:00,Machine_A,103.57
2023-11-05 07:17:00+00:00,2023-11-05 02:17:00-05:00,Machine_B,98.18
2023-11-05 07:17:00+00:00,2023-11-05 02:17:00-05:00,Machine_B,105.0
2023-11-05 07:17:00+00:00,2023-11-05 02:17:00-05:00,Machine_A,101.0
2023-11-05 07:17:00+00:00,2023-11-05 02:17:00-05:00,Machine_A,95.76
2023-11-05 07:17:00+00:00,2023-11-05 02:17:00-05:00,Machine_C,95.85
2023-11-05 07:17:00+00:00,2023-11-05 02:17:00-05:00,Machine_C,95.3
2023-11-05 07:18:00+00:00,2023-11-05 02:18:00-05:00,Machine_B,99.28
2023-11-05 07:18:00+00:00,2023-11-05 02:18:00-05:00,Machine_B,103.68
2023-11-05 07:18:00+00:00,2023-11-05 02:18:00-05:00,Machine_C,95.36
2023-11-05 07:18:00+00:00,2023-11-05 02:18:00-05:00,Machine_C,103.17
2023-11-05 07:18:00+00:00,2023-11-05 02:18:00-05:00,Machine_A,104.61
2023-11-05 07:18:00+00:00,2023-11-05 02:18:00-05:00,Machine_A,103.68
2023-11-05 07:19:00+00:00,2023-11-05 02:19:00-05:00,Machine_C,102.31
2023-11-05 07:19:00+00:00,2023-11-05 02:19:00-05:00,Machine_C,102.62
2023-11-05 07:19:00+00:00,2023-11-05 02:19:00-05:00,Machine_A,101.49
2023-11-05 07:19:00+00:00,2023-11-05 02:19:00-05:00,Machine_A,96.77
2023-11-05 07:19:00+00:00,2023-11-05 02:19:00-05:00,Machine_B,96.99
2023-11-05 07:19:00+00:00,2023-11-05 02:19:00-05:00,Machine_B,95.91
2023-11-05 07:20:00+00:00,2023-11-05 02:20:00-05:00,Machine_C,104.48
2023-11-05 07:20:00+00:00,2023-11-05 02:20:00-05:00,Machine_C,103.35
2023-11-05 07:20:00+00:00,2023-11-05 02:20:00-05:00,Machine_A,100.08
2023-11-05 07:20:00+00:00,2023-11-05 02:20:00-05:00,Machine_B,98.84
2023-11-05 07:20:00+00:00,2023-11-05 02:20:00-05:00,Machine_B,98.29
2023-11-05 07:20:00+00:00,2023-11-05 02:20:00-05:00,Machine_A,99.7
2023-11-05 07:21:00+00:00,2023-11-05 02:21:00-05:00,Machine_B,95.46
2023-11-05 07:21:00+00:00,2023-11-05 02:21:00-05:00,Machine_A,98.16
2023-11-05 07:21:00+00:00,2023-11-05 02:21:00-05:00,Machine_A,95.06
2023-11-05 07:21:00+00:00,2023-11-05 02:21:00-05:00,Machine_B,98.82
2023-11-05 07:21:00+00:00,2023-11-05 02:21:00-05:00,Machine_C,101.22
2023-11-05 07:21:00+00:00,2023-11-05 02:21:00-05:00,Machine_C,96.44
2023-11-05 07:22:00+00:00,2023-11-05 02:22:00-05:00,Machine_B,96.09
2023-11-05 07:22:00+00:00,2023-11-05 02:22:00-05:00,Machine_B,95.86
2023-11-05 07:22:00+00:00,2023-11-05 02:22:00-05:00,Machine_C,96.46
2023-11-05 07:22:00+00:00,2023-11-05 02:22:00-05:00,Machine_C,100.86
2023-11-05 07:22:00+00:00,2023-11-05 02:22:00-05:00,Machine_A,101.39
2023-11-05 07:22:00+00:00,2023-11-05 02:22:00-05:00,Machine_A,104.63
2023-11-05 07:23:00+00:00,2023-11-05 02:23:00-05:00,Machine_C,100.62
2023-11-05 07:23:00+00:00,2023-11-05 02:23:00-05:00,Machine_C,100.05
2023-11-05 07:23:00+00:00,2023-11-05 02:23:00-05:00,Machine_A,97.77
2023-11-05 07:23:00+00:00,2023-11-05 02:23:00-05:00,Machine_A,98.51
2023-11-05 07:23:00+00:00,2023-11-05 02:23:00-05:00,Machine_B,102.45
2023-11-05 07:23:00+00:00,2023-11-05 02:23:00-05:00,Machine_B,100.07
2023-11-05 07:24:00+00:00,2023-11-05 02:24:00-05:00,Machine_C,99.71
2023-11-05 07:24:00+00:00,2023-11-05 02:24:00-05:00,Machine_C,99.0
2023-11-05 07:24:00+00:00,2023-11-05 02:24:00-05:00,Machine_A,98.61
2023-11-05 07:24:00+00:00,2023-11-05 02:24:00-05:00,Machine_A,100.48
2023-11-05 07:24:00+00:00,2023-11-05 02:24:00-05:00,Machine_B,95.3
2023-11-05 07:24:00+00:00,2023-11-05 02:24:00-05:00,Machine_B,102.01
2023-11-05 07:25:00+00:00,2023-11-05 02:25:00-05:00,Machine_A,95.64
2023-11-05 07:25:00+00:00,2023-11-05 02:25:00-05:00,Machine_A,104.32
2023-11-05 07:25:00+00:00,2023-11-05 02:25:00-05:00,Machine_C,101.47
2023-11-05 07:25:00+00:00,2023-11-05 02:25:00-05:00,Machine_C,104.55
2023-11-05 07:25:00+00:00,2023-11-05 02:25:00-05:00,Machine_B,99.16
2023-11-05 07:25:00+00:00,2023-11-05 02:25:00-05:00,Machine_B,98.48
2023-11-05 07:26:00+00:00,2023-11-05 02:26:00-05:00,Machine_A,104.86
2023-11-05 07:26:00+00:00,2023-11-05 02:26:00-05:00,Machine_A,96.72
2023-11-05 07:26:00+00:00,2023-11-05 02:26:00-05:00,Machine_B,102.06
2023-11-05 07:26:00+00:00,2023-11-05 02:26:00-05:00,Machine_C,97.52
2023-11-05 07:26:00+00:00,2023-11-05 02:26:00-05:00,Machine_C,95.65
2023-11-05 07:26:00+00:00,2023-11-05 02:26:00-05:00,Machine_B,104.26
2023-11-05 07:27:00+00:00,2023-11-05 02:27:00-05:00,Machine_A,104.01
2023-11-05 07:27:00+00:00,2023-11-05 02:27:00-05:00,Machine_C,99.21
2023-11-05 07:27:00+00:00,2023-11-05 02:27:00-05:00,Machine_C,99.97
2023-11-05 07:27:00+00:00,2023-11-05 02:27:00-05:00,Machine_B,97.07
2023-11-05 07:27:00+00:00,2023-11-05 02:27:00-05:00,Machine_B,99.24
2023-11-05 07:27:00+00:00,2023-11-05 02:27:00-05:00,Machine_A,103.25
2023-11-05 07:28:00+00:00,2023-11-05 02:28:00-05:00,Machine_A,97.08
2023-11-05 07:28:00+00:00,2023-11-05 02:28:00-05:00,Machine_A,103.38
2023-11-05 07:28:00+00:00,2023-11-05 02:28:00-05:00,Machine_B,104.15
2023-11-05 07:28:00+00:00,2023-11-05 02:28:00-05:00,Machine_B,101.26
2023-11-05 07:28:00+00:00,2023-11-05 02:28:00-05:00,Machine_C,104.74
2023-11-05 07:28:00+00:00,2023-11-05 02:28:00-05:00,Machine_C,101.32
2023-11-05 07:29:00+00:00,2023-11-05 02:29:00-05:00,Machine_C,98.56
2023-11-05 07:29:00+00:00,2023-11-05 02:29:00-05:00,Machine_A,101.61
2023-11-05 07:29:00+00:00,2023-11-05 02:29:00-05:00,Machine_B,97.22
2023-11-05 07:29:00+00:00,2023-11-05 02:29:00-05:00,Machine_C,104.4
2023-11-05 07:29:00+00:00,2023-11-05 02:29:00-05:00,Machine_B,100.79
2023-11-05 07:29:00+00:00,2023-11-05 02:29:00-05:00,Machine_A,104.93
2023-11-05 07:30:00+00:00,2023-11-05 02:30:00-05:00,Machine_A,97.74
2023-11-05 07:30:00+00:00,2023-11-05 02:30:00-05:00,Machine_A,97.66
2023-11-05 07:30:00+00:00,2023-11-05 02:30:00-05:00,Machine_C,99.71
2023-11-05 07:30:00+00:00,2023-11-05 02:30:00-05:00,Machine_C,96.79
2023-11-05 07:30:00+00:00,2023-11-05 02:30:00-05:00,Machine_B,104.4
2023-11-05 07:30:00+00:00,2023-11-05 02:30:00-05:00,Machine_B,95.46
2023-11-05 07:31:00+00:00,2023-11-05 02:31:00-05:00,Machine_A,100.82
2023-11-05 07:31:00+00:00,2023-11-05 02:31:00-05:00,Machine_A,95.39
2023-11-05 07:31:00+00:00,2023-11-05 02:31:00-05:00,Machine_C,103.98
2023-11-05 07:31:00+00:00,2023-11-05 02:31:00-05:00,Machine_C,99.39
2023-11-05 07:31:00+00:00,2023-11-05 02:31:00-05:00,Machine_B,97.2
2023-11-05 07:31:00+00:00,2023-11-05 02:31:00-05:00,Machine_B,96.74
2023-11-05 07:32:00+00:00,2023-11-05 02:32:00-05:00,Machine_B,97.35
2023-11-05 07:32:00+00:00,2023-11-05 02:32:00-05:00,Machine_B,99.91
2023-11-05 07:32:00+00:00,2023-11-05 02:32:00-05:00,Machine_A,100.81
2023-11-05 07:32:00+00:00,2023-11-05 02:32:00-05:00,Machine_C,104.36
2023-11-05 07:32:00+00:00,2023-11-05 02:32:00-05:00,Machine_C,99.73
2023-11-05 07:32:00+00:00,2023-11-05 02:32:00-05:00,Machine_A,102.48
2023-11-05 07:33:00+00:00,2023-11-05 02:33:00-05:00,Machine_C,100.37
2023-11-05 07:33:00+00:00,2023-11-05 02:33:00-05:00,Machine_C,99.67
2023-11-05 07:33:00+00:00,2023-11-05 02:33:00-05:00,Machine_A,98.91
2023-11-05 07:33:00+00:00,2023-11-05 02:33:00-05:00,Machine_B,98.92
2023-11-05 07:33:00+00:00,2023-11-05 02:33:00-05:00,Machine_A,101.61
2023-11-05 07:33:00+00:00,2023-11-05 02:33:00-05:00,Machine_B,96.64
2023-11-05 07:34:00+00:00,2023-11-05 02:34:00-05:00,Machine_C,101.37
2023-11-05 07:34:00+00:00,2023-11-05 02:34:00-05:00,Machine_C,102.38
2023-11-05 07:34:00+00:00,2023-11-05 02:34:00-05:00,Machine_B,98.66
2023-11-05 07:34:00+00:00,2023-11-05 02:34:00-05:00,Machine_B,103.89
2023-11-05 07:34:00+00:00,2023-11-05 02:34:00-05:00,Machine_A,95.08
2023-11-05 07:34:00+00:00,2023-11-05 02:34:00-05:00,Machine_A,98.15
2023-11-05 07:35:00+00:00,2023-11-05 02:35:00-05:00,Machine_C,104.05
2023-11-05 07:35:00+00:00,2023-11-05 02:35:00-05:00,Machine_B,104.86
2023-11-05 07:35:00+00:00,2023-11-05 02:35:00-05:00,Machine_A,100.39
2023-11-05 07:35:00+00:00,2023-11-05 02:35:00-05:00,Machine_A,95.72
2023-11-05 07:35:00+00:00,2023-11-05 02:35:00-05:00,Machine_C,100.55
2023-11-05 07:35:00+00:00,2023-11-05 02:35:00-05:00,Machine_B,96.83
2023-11-05 07:36:00+00:00,2023-11-05 02:36:00-05:00,Machine_B,95.81
2023-11-05 07:36:00+00:00,2023-11-05 02:36:00-05:00,Machine_B,101.49
2023-11-05 07:36:00+00:00,2023-11-05 02:36:00-05:00,Machine_A,99.62
2023-11-05 07:36:00+00:00,2023-11-05 02:36:00-05:00,Machine_A,97.17
2023-11-05 07:36:00+00:00,2023-11-05 02:36:00-05:00,Machine_C,103.11
2023-11-05 07:36:00+00:00,2023-11-05 02:36:00-05:00,Machine_C,104.64
2023-11-05 07:37:00+00:00,2023-11-05 02:37:00-05:00,Machine_B,100.29
2023-11-05 07:37:00+00:00,2023-11-05 02:37:00-05:00,Machine_B,97.17
2023-11-05 07:37:00+00:00,2023-11-05 02:37:00-05:00,Machine_C,97.03
2023-11-05 07:37:00+00:00,2023-11-05 02:37:00-05:00,Machine_C,104.96
2023-11-05 07:37:00+00:00,2023-11-05 02:37:00-05:00,Machine_A,97.4
2023-11-05 07:37:00+00:00,2023-11-05 02:37:00-05:00,Machine_A,99.59
2023-11-05 07:38:00+00:00,2023-11-05 02:38:00-05:00,Machine_C,95.01
2023-11-05 07:38:00+00:00,2023-11-05 02:38:00-05:00,Machine_B,98.4
2023-11-05 07:38:00+00:00,2023-11-05 02:38:00-05:00,Machine_A,99.95
2023-11-05 07:38:00+00:00,2023-11-05 02:38:00-05:00,Machine_A,97.58
2023-11-05 07:38:00+00:00,2023-11-05 02:38:00-05:00,Machine_B,97.13
2023-11-05 07:38:00+00:00,2023-11-05 02:38:00-05:00,Machine_C,103.27
2023-11-05 07:39:00+00:00,2023-11-05 02:39:00-05:00,Machine_A,97.03
2023-11-05 07:39:00+00:00,2023-11-05 02:39:00-05:00,Machine_A,103.63
2023-11-05 07:39:00+00:00,2023-11-05 02:39:00-05:00,Machine_B,101.01
2023-11-05 07:39:00+00:00,2023-11-05 02:39:00-05:00,Machine_C,96.11
2023-11-05 07:39:00+00:00,2023-11-05 02:39:00-05:00,Machine_C,101.7
2023-11-05 07:39:00+00:00,2023-11-05 02:39:00-05:00,Machine_B,104.45
2023-11-05 07:40:00+00:00,2023-11-05 02:40:00-05:00,Machine_A,101.54
2023-11-05 07:40:00+00:00,2023-11-05 02:40:00-05:00,Machine_A,98.95
2023-11-05 07:40:00+00:00,2023-11-05 02:40:00-05:00,Machine_C,97.07
2023-11-05 07:40:00+00:00,2023-11-05 02:40:00-05:00,Machine_C,102.76
2023-11-05 07:40:00+00:00,2023-11-05 02:40:00-05:00,Machine_B,97.6
2023-11-05 07:40:00+00:00,2023-11-05 02:40:00-05:00,Machine_B,96.46
2023-11-05 07:41:00+00:00,2023-11-05 02:41:00-05:00,Machine_A,104.85
2023-11-05 07:41:00+00:00,2023-11-05 02:41:00-05:00,Machine_B,101.25
2023-11-05 07:41:00+00:00,2023-11-05 02:41:00-05:00,Machine_C,101.83
2023-11-05 07:41:00+00:00,2023-11-05 02:41:00-05:00,Machine_B,95.17
2023-11-05 07:41:00+00:00,2023-11-05 02:41:00-05:00,Machine_A,99.51
2023-11-05 07:41:00+00:00,2023-11-05 02:41:00-05:00,Machine_C,104.72
2023-11-05 07:42:00+00:00,2023-11-05 02:42:00-05:00,Machine_B,96.81
2023-11-05 07:42:00+00:00,2023-11-05 02:42:00-05:00,Machine_B,95.85
2023-11-05 07:42:00+00:00,2023-11-05 02:42:00-05:00,Machine_A,98.65
2023-11-05 07:42:00+00:00,2023-11-05 02:42:00-05:00,Machine_A,104.07
2023-11-05 07:42:00+00:00,2023-11-05 02:42:00-05:00,Machine_C,97.25
2023-11-05 07:42:00+00:00,2023-11-05 02:42:00-05:00,Machine_C,103.69
2023-11-05 07:43:00+00:00,2023-11-05 02:43:00-05:00,Machine_A,96.99
2023-11-05 07:43:00+00:00,2023-11-05 02:43:00-05:00,Machine_A,100.24
2023-11-05 07:43:00+00:00,2023-11-05 02:43:00-05:00,Machine_B,98.16
2023-11-05 07:43:00+00:00,2023-11-05 02:43:00-05:00,Machine_B,96.98
2023-11-05 07:43:00+00:00,2023-11-05 02:43:00-05:00,Machine_C,96.37
2023-11-05 07:43:00+00:00,2023-11-05 02:43:00-05:00,Machine_C,102.77
2023-11-05 07:44:00+00:00,2023-11-05 02:44:00-05:00,Machine_A,95.55
2023-11-05 07:44:00+00:00,2023-11-05 02:44:00-05:00,Machine_A,96.41
2023-11-05 07:44:00+00:00,2023-11-05 02:44:00-05:00,Machine_B,100.49
2023-11-05 07:44:00+00:00,2023-11-05 02:44:00-05:00,Machine_B,95.08
2023-11-05 07:44:00+00:00,2023-11-05 02:44:00-05:00,Machine_C,100.72
2023-11-05 07:44:00+00:00,2023-11-05 02:44:00-05:00,Machine_C,101.22
2023-11-05 07:45:00+00:00,2023-11-05 02:45:00-05:00,Machine_B,104.41
2023-11-05 07:45:00+00:00,2023-11-05 02:45:00-05:00,Machine_B,104.05
2023-11-05 07:45:00+00:00,2023-11-05 02:45:00-05:00,Machine_C,96.5
2023-11-05 07:45:00+00:00,2023-11-05 02:45:00-05:00,Machine_A,100.68
2023-11-05 07:45:00+00:00,2023-11-05 02:45:00-05:00,Machine_A,95.83
2023-11-05 07:45:00+00:00,2023-11-05 02:45:00-05:00,Machine_C,98.15
2023-11-05 07:46:00+00:00,2023-11-05 02:46:00-05:00,Machine_C,97.99
2023-11-05 07:46:00+00:00,2023-11-05 02:46:00-05:00,Machine_C,98.82
2023-11-05 07:46:00+00:00,2023-11-05 02:46:00-05:00,Machine_A,95.3
2023-11-05 07:46:00+00:00,2023-11-05 02:46:00-05:00,Machine_A,96.5
2023-11-05 07:46:00+00:00,2023-11-05 02:46:00-05:00,Machine_B,104.3
